benchmark,source_row,hull,speed_case,omega_e_sqrt_l_over_g,coefficient,reference_value,row_family,column_family,station_index,x_m,x_over_l,row_measure_norm,row_measure_x_gradient_norm,stokes_m_measure_norm,row_measure_gradient_to_stokes_m_norm_ratio,row_measure_gradient_stokes_m_alignment,row_measure_transport_density_value_per_m,stokes_body_forward_density_value_per_m,transport_minus_stokes_density_value_per_m,transport_to_stokes_density_ratio,diagnostic_flags,candidate_policy,gate_role
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,13,1.05,0.35000000000000003,0.04626297771346387,0.08369262010685526,0.10280661714103084,0.8140781443284446,-0.9986555320159973,2.7732564159700814,-3.4976419542434756,6.270898370213557,-0.7928931698127244,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,14,1.125,0.375,0.039637151838569265,0.09234381784542683,0.10569907156951804,0.8736483345995383,-0.9994509651737988,2.669025266523809,-3.1085547670742204,5.77758003359803,-0.8586064800254113,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,15,1.2,0.39999999999999997,0.032418500653883284,0.09942003943196764,0.1080616688462776,0.920030575998201,-0.9997990239307342,2.437015969773305,-2.6776365905372486,5.114652560310553,-0.9101369388160083,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,16,1.275,0.425,0.024726816426222313,0.10492171077032675,0.10989696189432134,0.9547280376251086,-0.999939613400833,2.1578596571001,-2.273884556931438,4.4317442140315375,-0.948975026248513,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,17,1.3499999999999999,0.44999999999999996,0.016681010043205453,0.10885019038452365,0.11120673362136958,0.9788093475987761,-0.9999873279942205,1.885000599686862,-1.9311807261215013,3.8161813258083632,-0.9760871026672965,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,18,1.425,0.47500000000000003,0.008399411656135553,0.1112067336213696,0.11199215541514079,0.9929868142026579,-0.999998643815243,1.643145374020783,-1.6562442208844455,3.2993895949052288,-0.9920912346751208,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,19,1.5,0.5,0.0,0.11199215541514078,0.11225389104070993,0.9976683603290488,-0.9999998504023656,1.4384437722808516,-1.4422272620656111,2.880671034346463,-0.9973766341239864,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,20,1.575,0.525,0.008399411656135553,0.11120673362136958,0.11199215541514076,0.992986814202658,-0.999998643815243,1.2680092988651444,-1.2780455621902584,2.546054861055403,-0.9921471787688739,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,21,1.65,0.5499999999999999,0.01668101004320543,0.10885019038452368,0.11120673362136958,0.9788093475987765,-0.9999873279942202,1.1251711832243954,-1.152360894305388,2.2775320775297834,-0.9764052119302592,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,22,1.7249999999999999,0.575,0.02472681642622229,0.10492171077032675,0.10989696189432134,0.9547280376251086,-0.999939613400833,1.0014296935904596,-1.0542456126963748,2.0556753062868345,-0.9499016941879118,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,23,1.7999999999999998,0.6,0.032418500653883256,0.09942003943196767,0.1080616688462776,0.9200305759982014,-0.9997990239307342,0.8870690252622222,-0.9725919622863133,1.8596609875485355,-0.9120669917700649,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,24,1.875,0.625,0.039637151838569265,0.09234381784542676,0.10569907156951804,0.8736483345995376,-0.9994509651737986,0.772251859179367,-0.8959618990819094,1.6682137582612764,-0.861924887621552,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,25,1.95,0.65,0.04626297771346386,0.08369262010685524,0.10280661714103081,0.8140781443284447,-0.9986555320159973,0.6497747391917383,-0.8142690735041701,1.4640438126959086,-0.797985285619976,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,26,2.025,0.6749999999999999,0.052174896464444454,0.07347001111656459,0.0993807551703704,0.7392780522809823,-0.9968705436006943,0.5186800714752227,-0.7223022993209979,1.2409823707962206,-0.7180927874143682,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,27,2.1,0.7000000000000001,0.0572499727400556,0.06169288444515941,0.095416621233426,0.6465632889497809,-0.9927116273422811,0.38530633833748074,-0.622296490460509,1.0076028287979897,-0.6191684257328015,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,28,2.175,0.725,0.061362633118239744,0.0484233728252986,0.09090760461961446,0.5326658097297468,-0.981907996370539,0.2593419984177298,-0.5220793013684722,0.781421299786202,-0.4967482865877723,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,29,2.25,0.75,0.06438357620110775,0.03390553928160793,0.08584476826814368,0.39496337360596045,-0.9465372632211999,0.14795047530322147,-0.4298062009123091,0.5777566762155306,-0.3442260139318161,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,30,2.3249999999999997,0.7749999999999999,0.06617827296746298,0.019456422351764126,0.0802160884454097,0.24255012590155164,-0.7605337413397163,0.05310378967901384,-0.3501131568154127,0.4032169464944266,-0.15167607570660738,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,31,2.4,0.7999999999999999,0.06660494778338837,0.01479043063787872,0.07400549753709817,0.19985583679731947,0.3010522052745559,-0.027275735996709956,-0.2838952301070739,0.25661949411036394,0.09607676742727464,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,32,2.475,0.8250000000000001,0.0655119757896231,0.02992425147949244,0.06719177004063907,0.44535590387622753,0.8624382440166481,-0.09727606657705029,-0.22997952713031497,0.13270346055326468,0.42297707013689984,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,33,2.55,0.85,0.06273481248051428,0.05183064081666574,0.05974744045763267,0.8674955850773091,0.9542419036443237,-0.16222091905863148,-0.18672701432682873,0.024506095268197248,0.8687597755657134,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,34,2.625,0.875,0.05809305793397713,0.07707270637450331,0.051638273719090785,1.4925500181081646,0.9812139701563043,-0.2305565875244482,-0.15326591650869234,-0.07729067101575585,1.5042913178375987,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,35,2.6999999999999997,0.8999999999999999,0.05138933342093347,0.10531168052039058,0.042824444517444576,2.459148780727133,0.9923424628445523,-0.3268373586252006,-0.13235323861021406,-0.19448412001498652,2.4694322712249646,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,36,2.775,0.9249999999999999,0.042413558188745745,0.13653032801423168,0.0332655358343104,4.10425759243033,0.9973769084716818,-0.6710137402660624,-0.16432371990820838,-0.506690020357854,4.08348679448647,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,37,2.85,0.9500000000000001,0.030958440780012572,0.17048652386413307,0.022932178355564867,7.434379814282307,0.9993915455414202,0.21648361356228588,0.030034366461791553,0.18644924710049432,7.207863493231567,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,5,wigley_iii,Fn0.4,2.0,B53,-0.1,pitch_row_N5_m5,heave_radiation,38,2.925,0.975,0.016851556074911723,0.20583241765431048,0.011825653385902964,17.405585208482233,0.9999671893699825,-0.32040928406638236,-0.018202403279503343,-0.302206880786879,17.602581326564522,bow_active_station,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,0,0.075,0.024999999999999998,0.016851556074911726,0.2058324176543102,0.011825653385902964,17.40558520848221,0.9999671893699827,1.4115199052628806,0.08018776131853352,1.331332143944347,17.602685023913256,first_active_station,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,1,0.15,0.049999999999999996,0.030958440780012614,0.17048652386413282,0.022932178355564898,7.434379814282286,0.9993915455414202,-0.7620409557420551,-0.10619250757089985,-0.6558484481711553,7.1760331606566075,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,2,0.22499999999999998,0.075,0.04241355818874573,0.13653032801423132,0.03326553583431038,4.104257592430322,0.997376908471682,2.4930364567195387,0.6090145535233653,1.8840219031961734,4.093558096923034,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,3,0.3,0.09999999999999999,0.051389333420933415,0.1053116805203907,0.042824444517444514,2.4591487807271393,0.9923424628445525,1.2574250348340577,0.504862895978491,0.7525621388555667,2.490626752035326,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,4,0.375,0.125,0.05809305793397713,0.07707270637450378,0.051638273719090785,1.4925500181081737,0.9812139701563047,0.9108879942139171,0.5949749141902889,0.31591308002362817,1.5309687391670277,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,5,0.44999999999999996,0.15,0.0627348124805143,0.051830640816665906,0.05974744045763267,0.867495585077312,0.9542419036443249,0.6505647755560163,0.7250953025503684,-0.07453052699435203,0.8972127846750534,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,6,0.525,0.17500000000000002,0.06551197578962313,0.029924251479492264,0.06719177004063911,0.44535590387622465,0.8624382440166475,0.3945670552126103,0.8758297938595347,-0.4812627386469244,0.45050654588246497,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,7,0.6,0.19999999999999998,0.06660494778338835,0.014790430637878813,0.07400549753709816,0.19985583679732075,0.30105220527453885,0.12551094781038652,1.0381053654961943,-0.9125944176858077,0.12090386196048097,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,8,0.6749999999999999,0.22499999999999998,0.06617827296746298,0.0194564223517641,0.08021608844540967,0.24255012590155145,-0.7605337413397142,-0.15693173700299584,1.202371274250962,-1.359303011253958,-0.1305185348017892,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,9,0.75,0.25,0.06438357620110775,0.0339055392816079,0.08584476826814368,0.3949633736059601,-0.9465372632211992,-0.4428664221158758,1.3541425207965376,-1.7970089429124134,-0.3270456508930623,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,10,0.825,0.27499999999999997,0.061362633118239744,0.048423372825298606,0.09090760461961443,0.532665809729747,-0.9819079963705387,-0.7112231376415905,1.4713954505373008,-2.182618588178891,-0.48336641069664676,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,11,0.8999999999999999,0.3,0.05724997274005562,0.06169288444515929,0.09541662123342601,0.6465632889497795,-0.9927116273422814,-0.9303417001730063,1.5273754347635589,-2.457717134936565,-0.6091113415851325,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,12,0.975,0.325,0.05217489646444446,0.07347001111656455,0.0993807551703704,0.7392780522809819,-0.9968705436006943,-1.0679451117894487,1.5024869862035197,-2.5704320979929687,-0.710784932978308,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,13,1.05,0.35000000000000003,0.04626297771346387,0.08369262010685526,0.10280661714103084,0.8140781443284446,-0.9986555320159973,-1.1093025663880327,1.39905678169739,-2.5083593480854227,-0.7928931698127246,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,14,1.125,0.375,0.039637151838569265,0.09234381784542683,0.10569907156951804,0.8736483345995383,-0.9994509651737988,-1.0676101066095236,1.2434219068296881,-2.3110320134392115,-0.8586064800254114,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,15,1.2,0.39999999999999997,0.032418500653883284,0.09942003943196764,0.1080616688462776,0.920030575998201,-0.9997990239307342,-0.9748063879093218,1.0710546362148998,-2.0458610241242217,-0.9101369388160079,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,16,1.275,0.425,0.024726816426222313,0.10492171077032675,0.10989696189432134,0.9547280376251086,-0.999939613400833,-0.8631438628400401,0.9095538227725752,-1.7726976856126153,-0.9489750262485132,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,17,1.3499999999999999,0.44999999999999996,0.016681010043205453,0.10885019038452365,0.11120673362136958,0.9788093475987761,-0.9999873279942205,-0.7540002398747445,0.7724722904486004,-1.5264725303233448,-0.9760871026672963,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,18,1.425,0.47500000000000003,0.008399411656135553,0.1112067336213696,0.11199215541514079,0.9929868142026579,-0.999998643815243,-0.6572581496083133,0.6624976883537783,-1.3197558379620915,-0.9920912346751207,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,19,1.5,0.5,0.0,0.11199215541514078,0.11225389104070993,0.9976683603290488,-0.9999998504023656,-0.5753775089123405,0.5768909048262446,-1.152268413738585,-0.9973766341239858,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,20,1.575,0.525,0.008399411656135553,0.11120673362136958,0.11199215541514076,0.992986814202658,-0.999998643815243,-0.5072037195460577,0.5112182248761031,-1.018421944422161,-0.9921471787688744,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,21,1.65,0.5499999999999999,0.01668101004320543,0.10885019038452368,0.11120673362136958,0.9788093475987765,-0.9999873279942202,-0.45006847328975796,0.46094435772215514,-0.9110128310119131,-0.9764052119302589,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,22,1.7249999999999999,0.575,0.02472681642622229,0.10492171077032675,0.10989696189432134,0.9547280376251086,-0.999939613400833,-0.40057187743618383,0.42169824507855,-0.8222701225147339,-0.9499016941879116,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,23,1.7999999999999998,0.6,0.032418500653883256,0.09942003943196767,0.1080616688462776,0.9200305759982014,-0.9997990239307342,-0.3548276101048889,0.3890367849145253,-0.7438643950194141,-0.912066991770065,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,24,1.875,0.625,0.039637151838569265,0.09234381784542676,0.10569907156951804,0.8736483345995376,-0.9994509651737986,-0.3089007436717468,0.3583847596327639,-0.6672855033045106,-0.8619248876215516,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,25,1.95,0.65,0.04626297771346386,0.08369262010685524,0.10280661714103081,0.8140781443284447,-0.9986555320159973,-0.2599098956766952,0.32570762940166803,-0.5856175250783633,-0.7979852856199755,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,26,2.025,0.6749999999999999,0.052174896464444454,0.07347001111656459,0.0993807551703704,0.7392780522809823,-0.9968705436006943,-0.20747202859008915,0.28892091972839923,-0.49639294831848835,-0.7180927874143682,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,27,2.1,0.7000000000000001,0.0572499727400556,0.06169288444515941,0.095416621233426,0.6465632889497809,-0.9927116273422811,-0.15412253533499232,0.24891859618420362,-0.40304113151919596,-0.6191684257328016,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,28,2.175,0.725,0.061362633118239744,0.0484233728252986,0.09090760461961446,0.5326658097297468,-0.981907996370539,-0.10373679936709192,0.20883172054738885,-0.31256851991448076,-0.4967482865877724,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,29,2.25,0.75,0.06438357620110775,0.03390553928160793,0.08584476826814368,0.39496337360596045,-0.9465372632211999,-0.05918019012128859,0.1719224803649236,-0.2311026704862122,-0.3442260139318162,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,30,2.3249999999999997,0.7749999999999999,0.06617827296746298,0.019456422351764126,0.0802160884454097,0.24255012590155164,-0.7605337413397163,-0.02124151587160553,0.14004526272616508,-0.1612867785977706,-0.15167607570660735,transport_stokes_opposite_sign,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,31,2.4,0.7999999999999999,0.06660494778338837,0.01479043063787872,0.07400549753709817,0.19985583679731947,0.3010522052745559,0.010910294398683988,0.1135580920428296,-0.10264779764414561,0.09607676742727465,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,32,2.475,0.8250000000000001,0.0655119757896231,0.02992425147949244,0.06719177004063907,0.44535590387622753,0.8624382440166481,0.03891042663082011,0.091991810852126,-0.05308138422130589,0.42297707013689967,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,33,2.55,0.85,0.06273481248051428,0.05183064081666574,0.05974744045763267,0.8674955850773091,0.9542419036443237,0.06488836762345258,0.07469080573073147,-0.00980243810727889,0.8687597755657135,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,34,2.625,0.875,0.05809305793397713,0.07707270637450331,0.051638273719090785,1.4925500181081646,0.9812139701563043,0.0922226350097793,0.06130636660347696,0.030916268406302343,1.5042913178375987,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
ma2005_wigley_iii_coefficients,6,wigley_iii,Fn0.4,1.0,A55,0.063,pitch_row_N5_m5,pitch_radiation,35,2.6999999999999997,0.8999999999999999,0.05138933342093347,0.10531168052039058,0.042824444517444576,2.459148780727133,0.9923424628445523,0.1307349434500802,0.05294129544408559,0.0777936480059946,2.4694322712249654,none,diagnostic-only; does not alter matched_bie_station_sweep coefficients,diagnostic_row_measure_transport_not_hard_gate
