radius,frequency,discretization,x_m,heave_density_real,heave_density_imag,heave_density_abs
4.5,4,boundary_dense,1.8749992500000001,-717.5659361089008,248.36460445432027,759.3325025373233
4.5,4,boundary_dense,1.9124991750000002,-691.9111456023109,101.6637281625598,699.3400796698363
4.5,4,boundary_dense,1.9499991,-599.6154085966018,-33.6930884695037,600.5612894926575
4.5,4,boundary_dense,1.9874990250000002,-431.2874043969872,-132.4253986195211,451.15996208776045
4.5,4,boundary_dense,2.02499895,-210.54819947352243,-156.22203181176758,262.17526108490694
4.5,4,boundary_dense,2.062498875,35.64104386561623,-80.84221822565709,88.35014575808884
4.5,4,boundary_dense,2.0999988000000003,233.34140960792132,93.34758234426012,251.32048179034302
4.5,4,boundary_dense,2.1374987250000004,333.5633049380479,331.0210585535752,469.9355483543702
4.5,4,boundary_dense,2.17499865,309.758809546415,568.9108276691209,647.7731469664178
4.5,4,boundary_dense,2.212498575,153.37600861536373,694.8117589239546,711.5388818313302
4.5,4,boundary_dense,2.2499985000000002,-58.63195039750092,643.3996635798675,646.0656566496177
4.5,4,boundary_dense,2.2874984250000003,-225.43584986897025,471.13712456171663,522.2944691899651
4.5,4,boundary_dense,2.32499835,-311.6496801883146,275.09318230089036,415.6943373560791
4.5,4,boundary_dense,2.362498275,-331.5306988398022,103.82265166687725,347.407177922894
4.5,4,boundary_dense,2.3999982,-305.5772578898588,-30.61024816397135,307.1065740620757
4.5,4,boundary_dense,2.4374981250000003,-254.13841174036682,-123.58575818967469,282.59471323652355
4.5,4,boundary_dense,2.4749980500000004,-194.518752948246,-177.97775712485458,263.6543708716669
4.5,4,boundary_dense,2.512497975,-138.3115274055343,-201.92389017745813,244.75158025567484
4.5,4,boundary_dense,2.5499979,-91.08331730734633,-204.92948818417162,224.25937175319402
4.5,4,boundary_dense,2.5874978250000003,-53.76648589897073,-195.08881895804012,202.3622550980473
4.5,4,boundary_dense,2.6249977500000004,-25.107332193024426,-177.82361094715023,179.58734571270418
4.5,4,boundary_dense,2.662497675,-3.954792257060184,-156.43382551171868,156.4838079356051
4.5,4,boundary_dense,2.6999976,10.566374053459906,-133.13204806847784,133.5507037927735
4.5,4,boundary_dense,2.737497525,19.289374122262892,-109.5142494397735,111.20004849093168
4.5,4,boundary_dense,2.7749974500000003,23.049536911791236,-86.8121536586205,89.81999317911333
4.5,4,boundary_dense,2.8124973750000004,22.75842565187188,-65.99677078265164,69.81059870742867
4.5,4,boundary_dense,2.8499973,19.463602533436823,-47.77707591785956,51.58954164208599
4.5,4,boundary_dense,2.887497225,14.362668724375226,-32.50394048532574,35.535790408540855
4.5,4,boundary_dense,2.9249971500000003,8.721632627286345,-20.042218366029445,21.857662105471245
4.5,4,boundary_dense,2.9624970750000004,3.673917580988863,-9.369988943837413,10.0645100824399
4.5,4,boundary_dense,2.999997,0.00022208260628716822,-0.0007370241982119811,0.0007697566841316255
6.0,2,fine,3e-06,-0.003112012324089775,0.01373672267069043,0.014084820568141684
6.0,2,fine,0.037502925000000006,-21.046172312867363,61.895227181643335,65.37553454381955
6.0,2,fine,0.07500285000000001,-4.261908630588515,21.614001006294167,22.030181675954697
6.0,2,fine,0.11250277500000001,-2.529588388414956,31.148704795165266,31.251250020297675
6.0,2,fine,0.15000270000000002,0.0722002020194476,43.37923780322338,43.3792978880223
6.0,2,fine,0.187502625,3.312227529668612,57.373654166445505,57.46918342572116
6.0,2,fine,0.22500255000000002,6.871980834459283,72.77376831618913,73.09750663003184
6.0,2,fine,0.262502475,10.466153144077184,89.31698048299282,89.92810108211224
6.0,2,fine,0.3000024,13.847112286090612,106.76968193023023,107.66386347399082
6.0,2,fine,0.337502325,16.801138637249124,124.90767386328807,126.03255630766839
6.0,2,fine,0.37500225,19.143589677733754,143.5078447032206,144.77906795221855
6.0,2,fine,0.412502175,20.71446666110309,162.35438485277524,163.67050867513368
6.0,2,fine,0.4500021,21.37368488579412,181.23282214124592,182.48882219708062
6.0,2,fine,0.487502025,21.003899218877695,199.9334277697723,201.0336770846306
6.0,2,fine,0.52500195,19.503184412728324,218.2562545093764,219.1259154794306
6.0,2,fine,0.562501875,16.780745482869165,236.00963457090057,236.60545435228423
6.0,2,fine,0.6000018,12.768879957167254,253.02838495131243,253.35036586993533
6.0,2,fine,0.637501725,7.407992153292694,269.1401107409241,269.2420427002071
6.0,2,fine,0.67500165,0.6696762068321477,284.2046166405098,284.20540562417375
6.0,2,fine,0.712501575,-7.461491779597663,298.10886635606136,298.20223013866456
6.0,2,fine,0.7500015,-16.986873362379107,310.73491690743515,311.19887925906824
6.0,2,fine,0.7875014250000001,-27.881468933763408,322.01208190962245,323.2168888001891
6.0,2,fine,0.8250013500000001,-40.09731285095972,331.89606493145476,334.3094261531556
6.0,2,fine,0.8625012750000001,-53.57001505274438,340.3504651855844,344.5405428462592
6.0,2,fine,0.9000012000000001,-68.21488841069537,347.3528807456803,353.98770425426704
6.0,2,fine,0.937501125,-83.91302338159518,352.9445058110658,362.7826066327569
6.0,2,fine,0.97500105,-100.53816298732688,357.16323160514605,371.0437928701914
6.0,2,fine,1.012500975,-117.9259881931151,360.0668014934046,378.8860517741628
6.0,2,fine,1.0500009000000001,-135.8981986850756,361.7187818539658,386.4049657441855
6.0,2,fine,1.087500825,-154.26302206075388,362.193575028457,393.67660048218664
6.0,2,fine,1.12500075,-172.81971150326237,361.62530091695174,400.7985914987062
6.0,2,fine,1.162500675,-191.36848362788228,360.0810017737922,407.77472256682705
6.0,2,fine,1.2000006,-209.6720624408086,357.6544787633313,414.58304348785487
6.0,2,fine,1.2375005250000002,-227.50769090367697,354.45577024078943,421.18718223292876
6.0,2,fine,1.27500045,-244.6930534009084,350.5402436420878,427.4963775230313
6.0,2,fine,1.3125003750000002,-261.0498775410121,345.9693138211736,433.4072042203165
6.0,2,fine,1.3500003,-276.39368619791526,340.8151512638056,438.8034150972875
6.0,2,fine,1.3875002250000001,-290.5497199889784,335.12207201097607,443.53798364356976
6.0,2,fine,1.42500015,-303.38996504861854,328.9038762862783,447.4631054381371
6.0,2,fine,1.4625000750000001,-314.8371481672324,322.18469264787296,450.47242539658316
6.0,2,fine,1.5,-324.830267620885,314.95916526314306,452.4532887999729
6.0,2,fine,1.537499925,-333.3003578407945,307.2175083465651,453.2898917596481
6.0,2,fine,1.5749998500000002,-340.1774157470875,298.9806847353075,452.89085222508095
6.0,2,fine,1.612499775,-345.42314942476753,290.2777018108635,451.19651630650014
6.0,2,fine,1.6499997000000002,-349.0349991695132,281.1343475589824,448.1762510694613
6.0,2,fine,1.687499625,-351.0172331265494,271.560275104188,443.7995955005824
6.0,2,fine,1.7249995500000002,-351.40005498433084,261.5976736792391,438.0814325184079
6.0,2,fine,1.762499475,-350.2316672343437,251.31776213996267,431.07173219869907
6.0,2,fine,1.7999994000000001,-347.56342580429316,240.77236184535212,422.8139841412599
6.0,2,fine,1.8374993250000002,-343.4619441611067,230.00056279197702,413.35985045908046
6.0,2,fine,1.8749992500000001,-338.01863892210616,219.10935702445752,402.8219341029289
6.0,2,fine,1.9124991750000002,-331.340108850035,208.1992497016779,391.3223675042032
6.0,2,fine,1.9499991,-323.5238714157357,197.33121174831552,378.9555415954278
6.0,2,fine,1.9874990250000002,-314.69382882999196,186.61664084322152,365.8660636671406
6.0,2,fine,2.02499895,-304.9698882833361,176.1220432589275,352.17269468436933
6.0,2,fine,2.062498875,-294.4800035245511,165.9222324559064,338.0068929755301
6.0,2,fine,2.0999988000000003,-283.3617306640486,156.08214277014994,323.50503194949886
6.0,2,fine,2.1374987250000004,-271.7378042919124,146.63046080383418,308.77487967277136
6.0,2,fine,2.17499865,-259.7418441758449,137.5960511942983,293.93621573418415
6.0,2,fine,2.212498575,-247.4846398368349,128.95867971024813,279.0680705988742
6.0,2,fine,2.2499985000000002,-235.0716676098454,120.68562880787276,264.2417641358483
6.0,2,fine,2.2874984250000003,-222.59953400152733,112.72499318527113,249.51448179678178
6.0,2,fine,2.32499835,-210.13852886509744,104.99825350897281,234.91026915297235
6.0,2,fine,2.362498275,-197.7214526004081,97.396668877147,220.40844794784985
6.0,2,fine,2.3999982,-185.3643830249183,89.8262229568162,205.98229250325446
6.0,2,fine,2.4374981250000003,-173.0527148902567,82.1957817568966,191.5812847579738
6.0,2,fine,2.4749980500000004,-160.72822702470486,74.42948638698843,177.12512923449333
6.0,2,fine,2.512497975,-148.32728874868883,66.50399494838047,162.55388623970552
6.0,2,fine,2.5499979,-135.77015685528357,58.44595995583985,147.81564777677613
6.0,2,fine,2.5874978250000003,-122.99447379370054,50.3524704433741,132.902264328115
6.0,2,fine,2.6249977500000004,-109.9749312895352,42.3842081484711,117.85969036320651
6.0,2,fine,2.662497675,-96.74309117363217,34.75152751212407,102.79540045281998
6.0,2,fine,2.6999976,-83.40668311751013,27.690679719291076,87.88315271985358
6.0,2,fine,2.737497525,-70.15198926868611,21.42686090687715,73.3512915133504
6.0,2,fine,2.7749974500000003,-57.23696491969707,16.134736867591894,59.4676373080776
6.0,2,fine,2.8124973750000004,-44.96424407756785,11.898203701991273,46.51183179365412
6.0,2,fine,2.8499973,-33.63681538234821,8.676464471930563,34.73782354723523
6.0,2,fine,2.887497225,-23.49520507507894,6.280391809703412,24.32011477775968
6.0,2,fine,2.9249971500000003,-14.641383720271133,4.36698890547804,15.278766617262955
6.0,2,fine,2.9624970750000004,-6.769125961475742,2.352683955323258,7.166323190867153
6.0,2,fine,2.999997,-0.0004937631759469118,0.0002115487852824887,0.0005371731215126809
6.0,2,boundary_dense,3e-06,0.016167600377466507,0.03567039244802404,0.03916335275945492
6.0,2,boundary_dense,0.037502925000000006,64.74537106892157,168.642597000859,180.64409372588545
6.0,2,boundary_dense,0.07500285000000001,-75.84738620743134,-74.94035548811854,106.62496365853929
6.0,2,boundary_dense,0.11250277500000001,-321.0145992303351,-426.53566992824636,533.8380378355879
6.0,2,boundary_dense,0.15000270000000002,-260.81527770452107,-478.4170422333005,544.89216858324
6.0,2,boundary_dense,0.187502625,216.57256773612087,384.8760265475502,441.6256705705039
6.0,2,boundary_dense,0.22500255000000002,540.3219900337256,1590.7514059887326,1680.0112763220177
6.0,2,boundary_dense,0.262502475,244.15381123404677,1146.7849510130902,1172.4874444573836
6.0,2,boundary_dense,0.3000024,-67.62750003899328,-1762.95507763024,1764.2517066744672
6.0,2,boundary_dense,0.337502325,306.97077551982375,-3954.553163457532,3966.449518099936
6.0,2,boundary_dense,0.37500225,230.08602987290814,-921.7663776366395,950.0488598404024
6.0,2,boundary_dense,0.412502175,-1778.6826990998902,5616.29162355568,5891.2175095559805
6.0,2,boundary_dense,0.4500021,-3041.8256273298057,6610.117692034537,7276.424881054457
6.0,2,boundary_dense,0.487502025,1502.7341948653652,-2164.5290319615474,2635.0324458385803
6.0,2,boundary_dense,0.52500195,8273.497354591493,-9767.97351272623,12800.94000539623
6.0,2,boundary_dense,0.562501875,2891.264765328177,-2483.6053602752154,3811.5229933474075
6.0,2,boundary_dense,0.6000018,-14099.982277394816,10495.594647889324,17577.45735980181
6.0,2,boundary_dense,0.637501725,-11468.817316532713,6578.691634305569,13221.685000758516
6.0,2,boundary_dense,0.67500165,35213.10320020249,-13734.775411925868,37796.91379734798
6.0,2,boundary_dense,0.712501575,10358.688721209257,-2398.5155690207876,10632.7470090162
6.0,2,boundary_dense,0.7500015,-112632.72804071722,14865.862087850071,113609.52988860197
6.0,2,boundary_dense,0.7875014250000001,185346.98339428467,-354.6055178972184,185347.3226092963
6.0,2,boundary_dense,0.8250013500000001,-168217.1988205184,-20191.05122570151,169424.62786921125
6.0,2,boundary_dense,0.8625012750000001,78881.2293743401,20186.257449040233,81423.174449331
6.0,2,boundary_dense,0.9000012000000001,20373.07235917088,8302.744698094546,21999.946519792946
6.0,2,boundary_dense,0.937501125,-82246.38190505926,-44153.60833215153,93348.85358279393
6.0,2,boundary_dense,0.97500105,96360.56651674926,69419.19039882241,118761.87424866961
6.0,2,boundary_dense,1.012500975,-79769.31212384431,-73312.44917980689,108341.39726555618
6.0,2,boundary_dense,1.0500009000000001,52670.107705233386,63125.823403908675,82213.19739617448
6.0,2,boundary_dense,1.087500825,-29531.525708797195,-45034.10338565274,53853.33302998998
6.0,2,boundary_dense,1.12500075,13736.998381409434,29194.589265880037,32264.98360350247
6.0,2,boundary_dense,1.162500675,-5705.363674939862,-16044.967597545681,17029.156170216247
6.0,2,boundary_dense,1.2000006,1512.8256503805762,8866.565938002934,8994.700271904743
6.0,2,boundary_dense,1.2375005250000002,-525.0227594851638,-3679.548364290143,3716.8165226612523
6.0,2,boundary_dense,1.27500045,-332.01326262412124,2149.464234243553,2174.955011224494
6.0,2,boundary_dense,1.3125003750000002,-129.3727570780216,-369.9319738669331,391.9017422301846
6.0,2,boundary_dense,1.3500003,-363.9110253164498,642.3821950820584,738.2994777902213
6.0,2,boundary_dense,1.3875002250000001,-246.8409675883093,255.7672916126255,355.4537533052515
6.0,2,boundary_dense,1.42500015,-329.4442591300275,387.89963056509066,508.92007551900184
6.0,2,boundary_dense,1.4625000750000001,-313.9009140745276,338.05787661524977,461.3208339089352
6.0,2,boundary_dense,1.5,-339.2361467032983,346.9312443151396,485.22412503105494
6.0,2,boundary_dense,1.537499925,-347.03034561720085,336.66675812034623,483.50239586010076
6.0,2,boundary_dense,1.5749998500000002,-359.65363817051593,330.7266907274712,488.6009449528652
6.0,2,boundary_dense,1.612499775,-368.66382029067313,322.43300991683856,489.77143472781853
6.0,2,boundary_dense,1.6499997000000002,-376.9385878900242,313.5060545258035,490.2741531682673
6.0,2,boundary_dense,1.687499625,-383.2627795679922,303.40980204068103,488.8229394950166
6.0,2,boundary_dense,1.7249995500000002,-387.8704348032375,292.2495531901128,485.6472748140085
6.0,2,boundary_dense,1.762499475,-390.41974139740114,280.0640889107563,480.4825370086051
6.0,2,boundary_dense,1.7999994000000001,-390.7398364025636,266.96162533220837,473.2294677552493
6.0,2,boundary_dense,1.8374993250000002,-388.5634966647996,253.11902339026813,463.735733950295
6.0,2,boundary_dense,1.8749992500000001,-383.6711907025694,238.8739870599992,451.956153038177
6.0,2,boundary_dense,1.9124991750000002,-375.8577323279886,224.671358260516,437.8884037895535
6.0,2,boundary_dense,1.9499991,-364.9589023373408,211.02967270325942,421.5786085139063
6.0,2,boundary_dense,1.9874990250000002,-350.91742784496194,198.63202478665036,403.23407896179674
6.0,2,boundary_dense,2.02499895,-333.8069624118532,188.2087336797427,383.20962355864793
6.0,2,boundary_dense,2.062498875,-313.91524917957736,180.54111939092678,362.1296445451615
6.0,2,boundary_dense,2.0999988000000003,-291.8214834750377,176.3471497754395,340.966413964034
6.0,2,boundary_dense,2.1374987250000004,-268.441584990607,176.09418443412594,321.04524033816364
6.0,2,boundary_dense,2.17499865,-245.08408765851857,179.79807683338595,303.96308732540626
6.0,2,boundary_dense,2.212498575,-223.34282339603905,186.6958993337474,291.0968491594353
6.0,2,boundary_dense,2.2499985000000002,-204.85059338540918,195.08907543018697,282.884274859101
6.0,2,boundary_dense,2.2874984250000003,-190.82231727724496,202.40259398425064,278.1725486503134
6.0,2,boundary_dense,2.32499835,-181.606025156189,205.51017220525154,274.25385913941574
6.0,2,boundary_dense,2.362498275,-176.4008974585482,201.37751659511324,267.71287009442847
6.0,2,boundary_dense,2.3999982,-173.26103408427855,188.2756912919251,255.86543702385012
6.0,2,boundary_dense,2.4374981250000003,-169.64151342056422,166.96808487069262,238.02643643302792
6.0,2,boundary_dense,2.4749980500000004,-163.47142797135749,140.61271101956083,215.62662698114357
6.0,2,boundary_dense,2.512497975,-154.09451762233465,113.87672431703153,191.60644222582187
6.0,2,boundary_dense,2.5499979,-142.24198749484682,90.3826875352883,168.52837509626005
6.0,2,boundary_dense,2.5874978250000003,-128.88296034440498,70.89019123612712,147.09261259707145
6.0,2,boundary_dense,2.6249977500000004,-114.66838642143726,54.88770106821115,127.12788275216954
6.0,2,boundary_dense,2.662497675,-100.09998916057589,41.88691441468188,108.51046691047964
6.0,2,boundary_dense,2.6999976,-85.57016199847654,31.45499365487591,91.16835662812949
6.0,2,boundary_dense,2.737497525,-71.39859025981696,23.225572060292095,75.08119530626193
6.0,2,boundary_dense,2.7749974500000003,-57.86699317391031,16.888496490567682,60.281093327023356
6.0,2,boundary_dense,2.8124973750000004,-45.23648707906206,12.162279201767248,46.842937553444365
6.0,2,boundary_dense,2.8499973,-33.73561411062124,8.748185319689265,34.85143333936746
6.0,2,boundary_dense,2.887497225,-23.527000429993226,6.294034788158081,24.35435532194284
6.0,2,boundary_dense,2.9249971500000003,-14.654309480137869,4.370202929861712,15.29207180168307
6.0,2,boundary_dense,2.9624970750000004,-6.775978413099965,2.3549746191967955,7.173547860846669
6.0,2,boundary_dense,2.999997,-0.0004944360125070163,0.00021182406062248365,0.0005378999936070236
6.0,3,fine,3e-06,0.01454391403044086,0.010630823196018241,0.018014989235352153
6.0,3,fine,0.037502925000000006,58.516174671323085,56.426127178774415,81.28991651219737
6.0,3,fine,0.07500285000000001,23.053371881828944,8.522643916573582,24.57831187145712
6.0,3,fine,0.11250277500000001,35.663475138289776,9.65767769866087,36.94799314537428
6.0,3,fine,0.15000270000000002,51.73624481187031,13.009420665233963,53.346827958921736
6.0,3,fine,0.187502625,69.88724580162526,18.363110061237645,72.25946953069828
6.0,3,fine,0.22500255000000002,89.32083599842088,25.872596010254284,92.9924887706885
6.0,3,fine,0.262502475,109.37535114913256,35.65355174278467,115.03974613528786
6.0,3,fine,0.3000024,129.45792543870942,47.748485727939894,137.98286976362584
6.0,3,fine,0.337502325,149.02585859595388,62.127526359003994,161.45753640431275
6.0,3,fine,0.37500225,167.57825188740713,78.69607994014135,185.13655366670406
6.0,3,fine,0.412502175,184.6603559886469,97.31029255189785,208.73126289655258
6.0,3,fine,0.4500021,199.85466562445993,117.78343520660303,231.98022540926357
6.0,3,fine,0.487502025,212.78757348081177,139.89098657446283,254.65278233828198
6.0,3,fine,0.52500195,223.12638597325886,163.38493284238785,276.5502131573926
6.0,3,fine,0.562501875,230.57223521760622,187.99780707159238,297.500808598852
6.0,3,fine,0.6000018,234.88739379658873,213.4521245636803,317.3860382015923
6.0,3,fine,0.637501725,235.84908176940178,239.44752159051995,336.09508322394794
6.0,3,fine,0.67500165,233.30865618425523,265.6779123430315,353.5783960558882
6.0,3,fine,0.712501575,227.16477027040335,291.8496751297587,369.837891143337
6.0,3,fine,0.7500015,217.33845425033053,317.64343427095537,384.88096215761277
6.0,3,fine,0.7875014250000001,203.827050913558,342.76278290596906,398.78790356474286
6.0,3,fine,0.8250013500000001,186.68544063144094,366.9245462840996,411.68565242129534
6.0,3,fine,0.8625012750000001,166.00162640775824,389.8516276006899,423.7225879191808
6.0,3,fine,0.9000012000000001,141.90905645316838,411.26515125172165,435.0600015371788
6.0,3,fine,0.937501125,114.6359064099286,430.93351783748835,445.9204949699204
6.0,3,fine,0.97500105,84.42995188143652,448.628321006596,456.50387422660395
6.0,3,fine,1.012500975,51.59983045684217,464.15020069413526,467.00958374275456
6.0,3,fine,1.0500009000000001,16.47654073507669,477.3192996967185,477.603591127161
6.0,3,fine,1.087500825,-20.556425904300525,487.9673041144349,488.40009882336057
6.0,3,fine,1.12500075,-59.05723550345902,496.01815419719196,499.5215374320714
6.0,3,fine,1.162500675,-98.61694784319076,501.34603269124966,510.95317485769885
6.0,3,fine,1.2000006,-138.77155250017282,503.87857560063935,522.6386540743398
6.0,3,fine,1.2375005250000002,-179.05522335869045,503.5994375545313,534.4840189540477
6.0,3,fine,1.27500045,-219.035663617516,500.46585753291924,546.2990906934825
6.0,3,fine,1.3125003750000002,-258.2690894426256,494.48786739710215,557.8720046430517
6.0,3,fine,1.3500003,-296.32138162059164,485.71876850643025,568.9719529862078
6.0,3,fine,1.3875002250000001,-332.7704666293468,474.2116187405076,579.3210187876889
6.0,3,fine,1.42500015,-367.2376992099606,460.0377664589836,588.6410402695312
6.0,3,fine,1.4625000750000001,-399.40420678303843,443.3298768403517,596.7119071170522
6.0,3,fine,1.5,-428.98676784507325,424.2211042522423,603.3184832898413
6.0,3,fine,1.537499925,-455.70859652277557,402.8575556270204,608.2471003387815
6.0,3,fine,1.5749998500000002,-479.29866899327703,379.4448292904214,611.3146428591123
6.0,3,fine,1.612499775,-499.5394347641877,354.22856345129014,612.3867422220119
6.0,3,fine,1.6499997000000002,-516.2814539622404,327.46821636350035,611.377111473481
6.0,3,fine,1.687499625,-529.3979054135054,299.42432217979893,608.2080786778805
6.0,3,fine,1.7249995500000002,-538.8249581846918,270.40555232640514,602.8693874229169
6.0,3,fine,1.762499475,-544.5508449797439,240.76089568844475,595.4002281330226
6.0,3,fine,1.7999994000000001,-546.5922605132246,210.82442897136923,585.8413088064555
6.0,3,fine,1.8374993250000002,-545.0088438509274,180.90379996850714,574.2480515585319
6.0,3,fine,1.8749992500000001,-539.9391026935724,151.38718102535378,560.7604775626965
6.0,3,fine,1.9124991750000002,-531.5756243387318,122.63979417347826,545.5393326846614
6.0,3,fine,1.9499991,-520.114129312092,94.96780355145175,528.7131464428161
6.0,3,fine,1.9874990250000002,-505.83717044550497,68.71907890654663,510.48364793603236
6.0,3,fine,2.02499895,-489.0387670037308,44.16336243379445,491.02883643833786
6.0,3,fine,2.062498875,-470.05332681633774,21.551930262227348,470.547145086584
6.0,3,fine,2.0999988000000003,-449.2545006235981,1.0885933304721327,449.2558195126666
6.0,3,fine,2.1374987250000004,-427.00390514969035,-17.091554533424286,427.34582746231973
6.0,3,fine,2.17499865,-403.69785049013296,-32.89826654734221,405.0361100348631
6.0,3,fine,2.212498575,-379.69074170662566,-46.32946583874734,382.5068348966214
6.0,3,fine,2.2499985000000002,-355.32818221440493,-57.43757132989896,359.9405390839862
6.0,3,fine,2.2874984250000003,-330.93225619454597,-66.337737280265,337.5157086380989
6.0,3,fine,2.32499835,-306.76301172210515,-73.20306504573504,315.3763372431523
6.0,3,fine,2.362498275,-282.99002667604174,-78.25650718107504,293.61102859785166
6.0,3,fine,2.3999982,-259.7392229293757,-81.72438136163399,272.2927440033938
6.0,3,fine,2.4374981250000003,-237.05810721847246,-83.83400757558684,251.44519686044578
6.0,3,fine,2.4749980500000004,-214.90523423509788,-84.76962540848126,231.01980238398724
6.0,3,fine,2.512497975,-193.22507032798188,-84.65200179654732,210.9547089102687
6.0,3,fine,2.5499979,-171.940650369333,-83.51673970635393,191.15081234618933
6.0,3,fine,2.5874978250000003,-151.02334943067154,-81.31375181868424,171.5225300305744
6.0,3,fine,2.6249977500000004,-130.52658251555226,-77.93289583635784,152.02212008990625
6.0,3,fine,2.662497675,-110.6134149285313,-73.24563733657084,132.6659374179819
6.0,3,fine,2.6999976,-91.56712571282594,-67.16609988617253,113.55977934650885
6.0,3,fine,2.737497525,-73.76170977055679,-59.71231950295403,94.90179623536488
6.0,3,fine,2.7749974500000003,-57.60734595828617,-51.05887157470074,76.9780142302947
6.0,3,fine,2.8124973750000004,-43.46444642514693,-41.559498608684024,60.136095879676766
6.0,3,fine,2.8499973,-31.542925099527668,-31.72971949976734,44.740711028864176
6.0,3,fine,2.887497225,-21.799127432702484,-22.18078365428955,31.099664312426274
6.0,3,fine,2.9249971500000003,-13.853512386896991,-13.503310754276608,19.345780076814442
6.0,3,fine,2.9624970750000004,-6.7160079798283165,-5.98401229681709,8.995174614957499
6.0,3,fine,2.999997,-0.0005427804730872353,-0.00041056903856476554,0.0006805715079202176
6.0,3,boundary_dense,3e-06,0.007691259501996354,0.0009033850871459963,0.007744131800449098
6.0,3,boundary_dense,0.037502925000000006,12.33556967377594,-1.8462670386473092,12.472970021393307
6.0,3,boundary_dense,0.07500285000000001,86.6649685907382,62.44229712123344,106.816933351459
6.0,3,boundary_dense,0.11250277500000001,347.9364026683272,390.44030134913055,522.975495811588
6.0,3,boundary_dense,0.15000270000000002,271.0196286749427,443.9394015143452,520.1286680659111
6.0,3,boundary_dense,0.187502625,-152.32112595332615,-478.5228136237225,502.1810515840407
6.0,3,boundary_dense,0.22500255000000002,-242.3967964278785,-1757.8079825105606,1774.4421969442526
6.0,3,boundary_dense,0.262502475,97.41246783640742,-1210.3598804288476,1214.2735396284124
6.0,3,boundary_dense,0.3000024,-318.89616655476834,1862.1316626425796,1889.240348409737
6.0,3,boundary_dense,0.337502325,-1549.772640141838,3918.6656721730697,4213.992867388342
6.0,3,boundary_dense,0.37500225,-475.5757082986802,965.1134803626578,1075.9257801082347
6.0,3,boundary_dense,0.412502175,4399.358850757951,-4208.464577677598,6088.146877277962
6.0,3,boundary_dense,0.4500021,6314.4211453433145,-4110.576713726248,7534.504318147761
6.0,3,boundary_dense,0.487502025,-2499.603982010989,1357.5333495373009,2844.453701854041
6.0,3,boundary_dense,0.52500195,-13042.97610648628,3286.59923063337,13450.686235920153
6.0,3,boundary_dense,0.562501875,-3955.336061176784,382.87930744740345,3973.8243444969835
6.0,3,boundary_dense,0.6000018,18281.812960247673,2866.778743686737,18505.218331020413
6.0,3,boundary_dense,0.637501725,13175.271692063967,4725.94290852371,13997.225458437384
6.0,3,boundary_dense,0.67500165,-34272.017317320904,-19475.469970841128,39419.0956464488
6.0,3,boundary_dense,0.712501575,-8333.978450089573,-7008.807514104161,10889.379209868684
6.0,3,boundary_dense,0.7500015,74633.15918897194,93178.09222002387,119382.85186864024
6.0,3,boundary_dense,0.7875014250000001,-90958.81401798534,-171267.29125868867,193922.64154205137
6.0,3,boundary_dense,0.8250013500000001,52766.9226302471,169970.9068933995,177973.19268370493
6.0,3,boundary_dense,0.8625012750000001,-9491.442495170015,-84385.46608175818,84917.57395542267
6.0,3,boundary_dense,0.9000012000000001,1831.3280305340563,-22527.972767930027,22602.285711582725
6.0,3,boundary_dense,0.937501125,-25247.141662451333,95024.22449727153,98321.01201387089
6.0,3,boundary_dense,0.97500105,54077.99219620431,-111571.30102363692,123986.2268644374
6.0,3,boundary_dense,1.012500975,-67579.82624343567,91887.43484723332,114062.8493327144
6.0,3,boundary_dense,1.0500009000000001,63116.37668165677,-57917.813123484084,85663.00299678743
6.0,3,boundary_dense,1.087500825,-48077.014060627494,30534.900780253032,56954.187261742845
6.0,3,boundary_dense,1.12500075,31199.820981154837,-11696.846106218727,33320.3397054813
6.0,3,boundary_dense,1.162500675,-17937.672309543115,3809.2690467992857,18337.683020366912
6.0,3,boundary_dense,1.2000006,8957.023217500238,524.0117666487447,8972.338226483922
6.0,3,boundary_dense,1.2375005250000002,-4343.9172907100565,-312.8796562001724,4355.170617529667
6.0,3,boundary_dense,1.27500045,1534.7105100810975,1186.0725772599685,1939.6145256935686
6.0,3,boundary_dense,1.3125003750000002,-900.4414543570338,73.22335321282243,903.4137879069258
6.0,3,boundary_dense,1.3500003,-51.77776220615038,698.7256980213767,700.6415187059191
6.0,3,boundary_dense,1.3875002250000001,-380.7536433598415,386.0028643995372,542.1914313749719
6.0,3,boundary_dense,1.42500015,-327.1030620234177,509.9760049274933,605.8646208410775
6.0,3,boundary_dense,1.4625000750000001,-380.6902118348852,446.7307727990378,586.9356189161766
6.0,3,boundary_dense,1.5,-406.8538536688424,452.9164649540354,608.8213058621124
6.0,3,boundary_dense,1.537499925,-435.61684524896816,431.64940318058416,613.2562622026929
6.0,3,boundary_dense,1.5749998500000002,-462.7008542269412,416.69181463881466,622.6749945913433
6.0,3,boundary_dense,1.612499775,-487.1016654451412,397.00373593300736,628.3947794374133
6.0,3,boundary_dense,1.6499997000000002,-509.63373461241474,375.98336534183767,633.3166936602659
6.0,3,boundary_dense,1.687499625,-529.524603465721,352.450872752048,636.095844491386
6.0,3,boundary_dense,1.7249995500000002,-546.7447648334024,326.69087687728035,636.9118988585304
6.0,3,boundary_dense,1.762499475,-560.7953255366753,298.62288979403087,635.3479577780379
