source_directory,component,sigma,omega_rad_s,coefficient,value_dimensional,value_nondimensional,harmonic_fit_residual_nrmse,restoring_subtraction,restoring_matrices_sha256,target_identifier,beam_m,deadrise_deg,trim_deg,fn_b,mean_wetted_length_over_b,lcg_from_transom_m,rho_water_kg_m3,gravity_m_s2,matrix_coordinate_contract,response_calibration_used
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_forward_post_chine,1.4,7.774541989381373,B35,-50.89323074436653,-0.8961996364185064,0.06439041550740691,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_forward_post_chine,1.4,7.774541989381373,B53,12.133927024431086,0.21367126489268004,0.029436921782766502,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_forward_post_chine,1.4,7.774541989381373,B55,-4.869040708467171,-0.26962553995702915,0.06821844820118446,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.4,7.774541989381373,A33,1.592532733038274,0.0495230070932988,0.026981696498291803,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.4,7.774541989381373,A35,6.09059219312761,0.5955949977213998,0.016020344928374224,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.4,7.774541989381373,A53,-0.21424820828827723,-0.02095119112904246,0.01928404336170203,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.4,7.774541989381373,A55,-0.6651266248630091,-0.20453551704514386,0.013240850510436214,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.4,7.774541989381373,B33,86.19328467645745,0.4826644287333658,0.026981696498291803,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.4,7.774541989381373,B35,-84.77709387890236,-1.4928743881974902,0.016020344928374224,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.4,7.774541989381373,B53,-9.583581863053775,-0.1687611978181695,0.01928404336170203,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_middle_post_chine,1.4,7.774541989381373,B55,10.440851175377258,0.5781673032383225,0.013240850510436214,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.4,7.774541989381373,A33,-16.128752832761105,-0.5015559959128921,0.038272867900712826,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.4,7.774541989381373,A35,-0.39407261590918446,-0.03853610147127103,0.19260327924816106,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.4,7.774541989381373,A53,-6.8575496208892766,-0.670595259265023,0.04762261428586356,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.4,7.774541989381373,A55,-0.8877129886306276,-0.2729838625158806,0.186995617816569,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.4,7.774541989381373,B33,100.63478057667736,0.5635337957020289,0.038272867900712826,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.4,7.774541989381373,B35,2.941086970808704,0.05179079880295728,0.19260327924816106,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.4,7.774541989381373,B53,37.417953912900316,0.6589079962461929,0.04762261428586356,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,longitudinal_bin_pre_chine,1.4,7.774541989381373,B55,2.599405221328292,0.14394335113053555,0.186995617816569,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.4,7.774541989381373,A33,-1.2298239344639665,-0.03824384778187408,0.01800902923489201,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.4,7.774541989381373,A35,17.933069422656846,1.7536630434683944,0.02334832545868729,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.4,7.774541989381373,A53,-0.9849494322169624,-0.09631755603320273,0.02648826792692791,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.4,7.774541989381373,A55,-1.4644884544226886,-0.45035019203100174,0.016309926554210177,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.4,7.774541989381373,B33,251.93426043091927,1.4107793472043653,0.01800902923489201,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.4,7.774541989381373,B35,-245.46303192214265,-4.32245854203624,0.02334832545868729,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.4,7.774541989381373,B53,-18.38217336265444,-0.3236991804851456,0.02648826792692791,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,post_chine_bem,1.4,7.774541989381373,B55,44.598540460971115,2.469666259346253,0.016309926554210177,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.4,7.774541989381373,A33,-16.128752832761105,-0.5015559959128921,0.038272867900712826,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.4,7.774541989381373,A35,-0.39407261590918446,-0.03853610147127103,0.19260327924816106,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.4,7.774541989381373,A53,-6.8575496208892766,-0.670595259265023,0.04762261428586356,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.4,7.774541989381373,A55,-0.8877129886306276,-0.2729838625158806,0.186995617816569,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.4,7.774541989381373,B33,100.63478057667736,0.5635337957020289,0.038272867900712826,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.4,7.774541989381373,B35,2.941086970808704,0.05179079880295728,0.19260327924816106,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.4,7.774541989381373,B53,37.417953912900316,0.6589079962461929,0.04762261428586356,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,pre_chine_bem,1.4,7.774541989381373,B55,2.599405221328292,0.14394335113053555,0.186995617816569,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.4,7.774541989381373,A33,-17.35857676722508,-0.5397998436947664,0.020521937262271195,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.4,7.774541989381373,A35,17.538996806747694,1.7151269419971265,0.040411946911086426,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.4,7.774541989381373,A53,-7.842499053106244,-0.7669128152982262,0.046688527780000946,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.4,7.774541989381373,A55,-2.3522014430533167,-0.7233340545468825,0.07396858969831573,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.4,7.774541989381373,B33,352.56904100759664,1.9743131429063943,0.020521937262271195,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.4,7.774541989381373,B35,-242.52194495133404,-4.270667743233284,0.040411946911086426,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.4,7.774541989381373,B53,19.03578055024587,0.3352088157610473,0.046688527780000946,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,raw_bem,1.4,7.774541989381373,B55,47.197945682299405,2.6136096104767885,0.07396858969831573,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.4,7.774541989381373,A33,-17.3649206529145,-0.5399971195745512,0.06967443610237564,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.4,7.774541989381373,A35,16.56097842199914,1.6194871685292729,0.1403573117418583,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.4,7.774541989381373,A53,-7.841103425860886,-0.7667763378294249,0.12402046215492117,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.4,7.774541989381373,A55,-1.9299461722810316,-0.5934847944150471,0.18367126445992746,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.4,7.774541989381373,B33,341.42708246074307,1.9119204973867971,0.06967443610237564,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.4,7.774541989381373,B35,-215.34304136392228,-3.7920633560282475,0.1403573117418583,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.4,7.774541989381373,B53,23.84727720440675,0.41993642076901094,0.12402046215492117,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,resolved_station_bem,1.4,7.774541989381373,B55,35.44622257417223,1.9628521249326216,0.18367126445992746,zero_component_decomposition,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
D:\Projects\20260601-Potential-flow-ship\20260717-planningvessel-code\outputs\sun2007_sigma14_complete_AB_troesch_experimental_C_stable12_body12_sub16_v3,total,1.4,7.774541989381373,A33,28.914701706496256,0.899160782070417,0.017099958688498496,external:sun2007_fig7_4_troesch_restoring/restoring_matrices.csv,aaf16245eeacba4acfa7c0db2370c44209c3546374e46edf253a33ed8da62e8b,sun2007_troesch_prismatic_planing_hull,0.318,20.0,4.0,2.5,3.0,0.46746,1000.0,9.80665,heave_up_pitch_bow_up_force_and_moment_about_cg,False
