title,station_index,frequency_index,omega_rad_s,quantity,orientation,row_mode,col_mode,heading_index,wave_heading_rad,wave_heading_deg,force_real,force_imag,complex_added_mass_real_per_m,complex_added_mass_imag_per_m,added_mass_per_m,damping_over_omega_per_m,damping_per_m,status
Station section hydrodynamics: example_station_hull.yml,5,4,0.825237751,radiation,pdstrip_internal_transposed,roll,sway,,,,14.6109552,-0.03231745586,21.454600668807636,-0.04745467360738449,21.454600668807636,-0.04745467360738449,-0.039161388122197036,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,4,0.825237751,radiation,pdstrip_internal_transposed,roll,heave,,,,2.322710134e-05,4.337387509e-06,3.41064753893453e-05,6.368982429805088e-06,3.41064753893453e-05,6.368982429805088e-06,5.255924736530866e-06,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,4,0.825237751,radiation,pdstrip_internal_transposed,roll,roll,,,,8.38314629,-0.01827847585,12.309739749263365,-0.02683995637712956,12.309739749263365,-0.02683995637712956,-0.022149345237600503,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,4,0.825237751,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,-5.75076956e-05,8.527682076e-05,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,4,0.825237751,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-587.251038,483.316772,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,4,0.825237751,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,-3.210189971e-05,-2.34363506e-05,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,4,0.825237751,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,-0.0001678466797,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,4,0.825237751,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,8968.27148,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,4,0.825237751,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,-0.0001373291016,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,as_written_section_force_rows,sway,sway,,,,37.5450401,-0.108395785,44.460335116399,-0.12836084109829293,44.460335116399,-0.12836084109829293,-0.11795666210142489,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,as_written_section_force_rows,sway,heave,,,,8.267901285e-05,-0.000116671712,9.7907382935624e-05,-0.0001381610833363843,9.7907382935624e-05,-0.0001381610833363843,-0.00012696255402531341,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,as_written_section_force_rows,sway,roll,,,,18.2025738,-0.06127105281,21.55524481991389,-0.07255636253447977,21.55524481991389,-0.07255636253447977,-0.06667536816959929,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,as_written_section_force_rows,heave,sway,,,,6.764271802e-06,1.604030331e-05,8.010160339003823e-06,1.899471298024487e-05,8.010160339003823e-06,1.899471298024487e-05,1.7455112646142442e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,as_written_section_force_rows,heave,heave,,,,685.236511,-589.00354,811.4479257954508,-697.4901266158276,811.4479257954508,-697.4901266158276,-640.9556565720992,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,as_written_section_force_rows,heave,roll,,,,1.678732224e-05,2.631007374e-05,1.9879322821588303e-05,3.115603798269932e-05,1.9879322821588303e-05,3.115603798269932e-05,2.8630711775487873e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,as_written_section_force_rows,roll,sway,,,,18.2250404,-0.06133697927,21.581849467618774,-0.07263443176804114,21.581849467618774,-0.07263443176804114,-0.06674710956771514,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,as_written_section_force_rows,roll,heave,,,,-3.092239058e-05,-3.640508294e-05,-3.6617881992539935e-05,-4.311041307031925e-05,-3.6617881992539935e-05,-4.311041307031925e-05,-3.961613513964522e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,as_written_section_force_rows,roll,roll,,,,10.4447603,-0.03467097133,12.368545669723767,-0.04105690125878603,12.368545669723767,-0.04105690125878603,-0.037729068984564296,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,pdstrip_internal_transposed,sway,sway,,,,37.5450401,-0.108395785,44.460335116399,-0.12836084109829293,44.460335116399,-0.12836084109829293,-0.11795666210142489,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,pdstrip_internal_transposed,sway,heave,,,,6.764271802e-06,1.604030331e-05,8.010160339003823e-06,1.899471298024487e-05,8.010160339003823e-06,1.899471298024487e-05,1.7455112646142442e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,pdstrip_internal_transposed,sway,roll,,,,18.2250404,-0.06133697927,21.581849467618774,-0.07263443176804114,21.581849467618774,-0.07263443176804114,-0.06674710956771514,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,pdstrip_internal_transposed,heave,sway,,,,8.267901285e-05,-0.000116671712,9.7907382935624e-05,-0.0001381610833363843,9.7907382935624e-05,-0.0001381610833363843,-0.00012696255402531341,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,pdstrip_internal_transposed,heave,heave,,,,685.236511,-589.00354,811.4479257954508,-697.4901266158276,811.4479257954508,-697.4901266158276,-640.9556565720992,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,pdstrip_internal_transposed,heave,roll,,,,-3.092239058e-05,-3.640508294e-05,-3.6617881992539935e-05,-4.311041307031925e-05,-3.6617881992539935e-05,-4.311041307031925e-05,-3.961613513964522e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,pdstrip_internal_transposed,roll,sway,,,,18.2025738,-0.06127105281,21.55524481991389,-0.07255636253447977,21.55524481991389,-0.07255636253447977,-0.06667536816959929,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,pdstrip_internal_transposed,roll,heave,,,,1.678732224e-05,2.631007374e-05,1.9879322821588303e-05,3.115603798269932e-05,1.9879322821588303e-05,3.115603798269932e-05,2.8630711775487873e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,radiation,pdstrip_internal_transposed,roll,roll,,,,10.4447603,-0.03467097133,12.368545669723767,-0.04105690125878603,12.368545669723767,-0.04105690125878603,-0.037729068984564296,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,8.783274097e-05,1.666738717e-05,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-679.298462,583.979248,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,-1.688669545e-05,1.228123165e-05,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,7.629394531e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,8953.37305,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,5,0.918945849,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,-1.525878906e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,as_written_section_force_rows,sway,sway,,,,48.7306328,-0.230676457,44.72227843350318,-0.21170208850659583,44.72227843350318,-0.21170208850659583,-0.22098571835347627,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,as_written_section_force_rows,sway,heave,,,,3.269658191e-05,8.195943519e-05,3.000711371847531e-05,7.521783465984126e-05,3.000711371847531e-05,7.521783465984126e-05,7.851631196723006e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,as_written_section_force_rows,sway,roll,,,,23.6536522,-0.13048096,21.708013191604703,-0.1197482053504298,21.708013191604703,-0.1197482053504298,-0.12499944316836462,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,as_written_section_force_rows,heave,sway,,,,8.144562889e-05,1.778071237e-05,7.474629166749401e-05,1.631815397556615e-05,7.474629166749401e-05,1.631815397556615e-05,1.7033743048693488e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,as_written_section_force_rows,heave,heave,,,,813.087463,-734.904846,746.2066840034284,-674.4550041004757,746.2066840034284,-674.4550041004757,-704.0314275104411,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,as_written_section_force_rows,heave,roll,,,,3.231512528e-05,1.241570044e-05,2.965703393011751e-05,1.1394442881616917e-05,2.965703393011751e-05,1.1394442881616917e-05,1.1894115751027732e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,as_written_section_force_rows,roll,sway,,,,23.6828594,-0.130624175,21.73481794367973,-0.11987964015309575,21.73481794367973,-0.11987964015309575,-0.12513664169337055,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,as_written_section_force_rows,roll,heave,,,,-5.966347817e-05,9.242234228e-05,-5.475583898081411e-05,8.482011185626739e-05,-5.475583898081411e-05,8.482011185626739e-05,8.853967139202534e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,as_written_section_force_rows,roll,roll,,,,13.5744038,-0.07388684154,12.4578367123606,-0.0678092548784634,12.4578367123606,-0.0678092548784634,-0.07078284870044789,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,pdstrip_internal_transposed,sway,sway,,,,48.7306328,-0.230676457,44.72227843350318,-0.21170208850659583,44.72227843350318,-0.21170208850659583,-0.22098571835347627,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,pdstrip_internal_transposed,sway,heave,,,,8.144562889e-05,1.778071237e-05,7.474629166749401e-05,1.631815397556615e-05,7.474629166749401e-05,1.631815397556615e-05,1.7033743048693488e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,pdstrip_internal_transposed,sway,roll,,,,23.6828594,-0.130624175,21.73481794367973,-0.11987964015309575,21.73481794367973,-0.11987964015309575,-0.12513664169337055,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,pdstrip_internal_transposed,heave,sway,,,,3.269658191e-05,8.195943519e-05,3.000711371847531e-05,7.521783465984126e-05,3.000711371847531e-05,7.521783465984126e-05,7.851631196723006e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,pdstrip_internal_transposed,heave,heave,,,,813.087463,-734.904846,746.2066840034284,-674.4550041004757,746.2066840034284,-674.4550041004757,-704.0314275104411,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,pdstrip_internal_transposed,heave,roll,,,,-5.966347817e-05,9.242234228e-05,-5.475583898081411e-05,8.482011185626739e-05,-5.475583898081411e-05,8.482011185626739e-05,8.853967139202534e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,pdstrip_internal_transposed,roll,sway,,,,23.6536522,-0.13048096,21.708013191604703,-0.1197482053504298,21.708013191604703,-0.1197482053504298,-0.12499944316836462,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,pdstrip_internal_transposed,roll,heave,,,,3.231512528e-05,1.241570044e-05,2.965703393011751e-05,1.1394442881616917e-05,2.965703393011751e-05,1.1394442881616917e-05,1.1894115751027732e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,radiation,pdstrip_internal_transposed,roll,roll,,,,13.5744038,-0.07388684154,12.4578367123606,-0.0678092548784634,12.4578367123606,-0.0678092548784634,-0.07078284870044789,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,0.0001512761955,1.195760797e-05,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-804.005005,726.836487,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,4.714536044e-05,-4.185162834e-05,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,-3.051757812e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,8931.08691,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,6,1.04385233,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,-1.525878906e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,as_written_section_force_rows,sway,sway,,,,61.3118515,-0.445714116,45.0148986318725,-0.32724139395031415,45.0148986318725,-0.32724139395031415,-0.38191112660299914,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,as_written_section_force_rows,sway,heave,,,,1.418716965e-05,0.000108344706,1.0416159160809684e-05,7.954621885607268e-05,1.0416159160809684e-05,7.954621885607268e-05,9.283540108909344e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,as_written_section_force_rows,sway,roll,,,,29.7998657,-0.252309829,21.878933695696894,-0.18524479522951745,21.878933695696894,-0.18524479522951745,-0.2161922353080692,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,as_written_section_force_rows,heave,sway,,,,2.645948825e-06,-2.728636446e-06,1.942644288641277e-06,-2.003353185638552e-06,1.942644288641277e-06,-2.003353185638552e-06,-2.338038176878974e-06,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,as_written_section_force_rows,heave,heave,,,,940.639099,-887.793579,690.6131955689003,-651.8142412435919,690.6131955689003,-651.8142412435919,-760.7078927399255,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,as_written_section_force_rows,heave,roll,,,,-5.666162906e-06,-1.494657226e-05,-4.160072524400377e-06,-1.0973709302806773e-05,-4.160072524400377e-06,-1.0973709302806773e-05,-1.2807003515836e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,as_written_section_force_rows,roll,sway,,,,29.8366718,-0.252590358,21.905956576591862,-0.1854507584191677,21.905956576591862,-0.1854507584191677,-0.21643260720249408,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,as_written_section_force_rows,roll,heave,,,,-7.077917689e-05,-0.0001451094868,-5.196576836291956e-05,-0.00010653876337146726,-5.196576836291956e-05,-0.00010653876337146726,-0.00012433738487333668,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,as_written_section_force_rows,roll,roll,,,,17.1042538,-0.142985642,12.557869843170856,-0.10497944562061072,12.557869843170856,-0.10497944562061072,-0.12251756375665944,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,pdstrip_internal_transposed,sway,sway,,,,61.3118515,-0.445714116,45.0148986318725,-0.32724139395031415,45.0148986318725,-0.32724139395031415,-0.38191112660299914,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,pdstrip_internal_transposed,sway,heave,,,,2.645948825e-06,-2.728636446e-06,1.942644288641277e-06,-2.003353185638552e-06,1.942644288641277e-06,-2.003353185638552e-06,-2.338038176878974e-06,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,pdstrip_internal_transposed,sway,roll,,,,29.8366718,-0.252590358,21.905956576591862,-0.1854507584191677,21.905956576591862,-0.1854507584191677,-0.21643260720249408,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,pdstrip_internal_transposed,heave,sway,,,,1.418716965e-05,0.000108344706,1.0416159160809684e-05,7.954621885607268e-05,1.0416159160809684e-05,7.954621885607268e-05,9.283540108909344e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,pdstrip_internal_transposed,heave,heave,,,,940.639099,-887.793579,690.6131955689003,-651.8142412435919,690.6131955689003,-651.8142412435919,-760.7078927399255,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,pdstrip_internal_transposed,heave,roll,,,,-7.077917689e-05,-0.0001451094868,-5.196576836291956e-05,-0.00010653876337146726,-5.196576836291956e-05,-0.00010653876337146726,-0.00012433738487333668,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,pdstrip_internal_transposed,roll,sway,,,,29.7998657,-0.252309829,21.878933695696894,-0.18524479522951745,21.878933695696894,-0.18524479522951745,-0.2161922353080692,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,pdstrip_internal_transposed,roll,heave,,,,-5.666162906e-06,-1.494657226e-05,-4.160072524400377e-06,-1.0973709302806773e-05,-4.160072524400377e-06,-1.0973709302806773e-05,-1.2807003515836e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,radiation,pdstrip_internal_transposed,roll,roll,,,,17.1042538,-0.142985642,12.557869843170856,-0.10497944562061072,12.557869843170856,-0.10497944562061072,-0.12251756375665944,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,-3.620771167e-06,3.4258097e-05,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-927.519226,875.649841,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,diffraction_force,as_written_section_force_rows,roll,,1,0.0,0.0,-3.157732863e-05,4.734858521e-05,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,froude_krylov_force,as_written_section_force_rows,sway,,1,0.0,0.0,-1.525878906e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,froude_krylov_force,as_written_section_force_rows,heave,,1,0.0,0.0,8906.40918,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,7,1.1670624,froude_krylov_force,as_written_section_force_rows,roll,,1,0.0,0.0,-4.577636719e-05,0.0,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,as_written_section_force_rows,sway,sway,,,,77.9034958,-0.878192544,45.393980815447854,-0.5117184419675984,45.393980815447854,-0.5117184419675984,-0.6703635732669561,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,as_written_section_force_rows,sway,heave,,,,-7.409547834e-05,-6.846796896e-05,-4.317506791880567e-05,-3.989594610005831e-05,-4.317506791880567e-05,-3.989594610005831e-05,-5.226465726672878e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,as_written_section_force_rows,sway,roll,,,,37.9283485,-0.497624248,22.100660650592015,-0.28996318246110936,22.100660650592015,-0.28996318246110936,-0.37985880353085977,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,as_written_section_force_rows,heave,sway,,,,1.758569113e-07,-2.54507795e-05,1.0247095044759358e-07,-1.4830043048738175e-05,1.0247095044759358e-07,-1.4830043048738175e-05,-1.9427716170691373e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,as_written_section_force_rows,heave,heave,,,,1089.84509,-1075.27197,635.0473313069225,-626.5556465255418,635.0473313069225,-626.5556465255418,-820.8030971884444,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,as_written_section_force_rows,heave,roll,,,,-1.299406449e-05,1.338486345e-05,-7.571576963478861e-06,7.799293580182177e-06,-7.571576963478861e-06,7.799293580182177e-06,1.0217263800900907e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,as_written_section_force_rows,roll,sway,,,,37.9752312,-0.498180032,22.12797896747269,-0.29028703504274833,22.12797896747269,-0.29028703504274833,-0.38028305826947045,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,as_written_section_force_rows,roll,heave,,,,0.0001072352243,6.127727102e-05,6.248543360764624e-05,3.5705962056517605e-05,6.248543360764624e-05,3.5705962056517605e-05,4.677567652067756e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,as_written_section_force_rows,roll,roll,,,,21.7743835,-0.282292396,12.687825324357322,-0.16449037975483008,12.687825324357322,-0.16449037975483008,-0.21548638801544026,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,pdstrip_internal_transposed,sway,sway,,,,77.9034958,-0.878192544,45.393980815447854,-0.5117184419675984,45.393980815447854,-0.5117184419675984,-0.6703635732669561,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,pdstrip_internal_transposed,sway,heave,,,,1.758569113e-07,-2.54507795e-05,1.0247095044759358e-07,-1.4830043048738175e-05,1.0247095044759358e-07,-1.4830043048738175e-05,-1.9427716170691373e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,pdstrip_internal_transposed,sway,roll,,,,37.9752312,-0.498180032,22.12797896747269,-0.29028703504274833,22.12797896747269,-0.29028703504274833,-0.38028305826947045,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,pdstrip_internal_transposed,heave,sway,,,,-7.409547834e-05,-6.846796896e-05,-4.317506791880567e-05,-3.989594610005831e-05,-4.317506791880567e-05,-3.989594610005831e-05,-5.226465726672878e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,pdstrip_internal_transposed,heave,heave,,,,1089.84509,-1075.27197,635.0473313069225,-626.5556465255418,635.0473313069225,-626.5556465255418,-820.8030971884444,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,pdstrip_internal_transposed,heave,roll,,,,0.0001072352243,6.127727102e-05,6.248543360764624e-05,3.5705962056517605e-05,6.248543360764624e-05,3.5705962056517605e-05,4.677567652067756e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,pdstrip_internal_transposed,roll,sway,,,,37.9283485,-0.497624248,22.100660650592015,-0.28996318246110936,22.100660650592015,-0.28996318246110936,-0.37985880353085977,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,pdstrip_internal_transposed,roll,heave,,,,-1.299406449e-05,1.338486345e-05,-7.571576963478861e-06,7.799293580182177e-06,-7.571576963478861e-06,7.799293580182177e-06,1.0217263800900907e-05,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,radiation,pdstrip_internal_transposed,roll,roll,,,,21.7743835,-0.282292396,12.687825324357322,-0.16449037975483008,12.687825324357322,-0.16449037975483008,-0.21548638801544026,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,diffraction_force,as_written_section_force_rows,sway,,1,0.0,0.0,-0.0001208350295,-0.0002097808465,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
Station section hydrodynamics: example_station_hull.yml,5,8,1.31002426,diffraction_force,as_written_section_force_rows,heave,,1,0.0,0.0,-1070.71509,1056.80957,,,,,,external_pdstrip_reference_smoke_not_a_validation_gate
